1,2,3,4,target
-1.6195344905178146,2.380696514693486,0.945476854960275,0.8557389116266126,24.68510123884695
-0.5061489457314703,0.782913918291226,1.9333242695389983,-1.6766553367751738,2.2280821318729753
-0.12675734547405745,0.33533829658442144,0.6210159782282101,-0.5355318976041441,-2.927163709139372
-1.567661279746389,1.271996755893394,-0.17895817374841735,-1.4843089360710144,6.639761264364047
-0.56158070615879,0.31864059248679794,0.38648311807090713,0.03409957106910532,-5.092094551812451
1.9375350772897537,1.1695431448889355,-0.35356557142887285,0.48220588979135887,15.941624601382642
-0.21751512044470506,1.178848899487312,-0.7434133648153018,-0.9124900176488765,25.15213544145038
-0.0722628296641619,0.33727059144890476,0.5586119454072355,-0.264532407182914,17.224911920632536
-0.24495420539034612,0.18502165299322665,0.5766568240028827,-0.9900302748235873,0.4034783412409775
1.0351407338233862,0.6626449536151564,0.08538750579596646,-2.2387999534314535,8.964740606006881
-1.7568959031983176,-1.3108274693584594,0.12498325012689634,1.5439047769092804,-7.507189143985146
-0.6515180877548229,-1.0963064168199033,0.6881259791060962,-0.39880089254685896,-8.938309614240374
-1.2746658189950129,-1.0541544273504224,1.3971157137321037,1.4228908989609146,12.926633885488823
1.722587749198854,0.8346681535844107,-0.7749944621185004,-0.230761741336719,14.67963115436364
-0.5527837099591164,-1.0334161648013318,1.335274985358049,0.2384784048302599,-8.918839697812492
-0.2697541890905079,-0.7319191315061984,1.402269574401808,-0.6499091109590923,-0.5753066543247791
-1.0844301290849263,-0.8487848813011205,-1.1297136039779143,0.09905940647440553,14.908660663484133
0.7055256943037539,0.05424241311422114,1.7342755015601332,-0.164797335848445,-2.3455387826140535
-0.5754988913598608,0.4825210887153219,0.6290992769732138,-0.5929395230112879,-19.033061477872558
0.32928288800575517,1.3433764821504106,0.576836873985993,0.008605066510830869,-1.5657623385012385
0.28452017958662235,-1.4770248271271502,-0.6772264120621665,-0.7658182122171254,8.313503589829539
-0.8540099080248044,0.11646150672469102,-0.7777681630099762,-0.38756874731938895,-11.698654529135315
-0.31481307936522546,0.509708338325019,1.7291293188821393,-0.2683684022932412,24.336963477746473
0.10740215302824238,0.8282689969068352,0.8337144623393574,0.3210556208836124,-10.895115374631827
1.5396648356425173,-1.0258929115653268,-1.4712689520452231,-0.5732842662035851,-3.66867562299932
0.48142180702874093,-0.7268109953461945,-0.28297368329028266,0.7404280632295348,16.251861392773428
-0.16635292017766817,-0.2167150337813973,0.8194305249126727,0.6992025192578203,-7.506072507373966
1.059752028371657,0.810389075628402,-0.5215244320831144,-0.17331182061912603,-8.928384757943192
0.210136782148176,1.4229102537686455,-1.5271937558228137,1.8025823778846846,-1.9133757269269829
0.9734656035236213,0.27761767607309357,1.4409357837816081,-0.853815543714514,2.2993866213167453
0.36022053228099393,-0.0645389800944261,0.37956099362610457,0.008281457291993468,16.27843776261259
-0.7408937094381318,-1.2505747116993606,-0.6708257513526872,-1.3156370865233291,1.6195706290734129
0.22489268316512395,1.015896467491821,-0.5319393663908821,-0.6444216373590826,-22.872856921227935
-0.7019709795282076,-1.737377148334485,0.7508353343803306,-0.9633966456407294,-5.444089758650662
0.5536072686746693,-2.1404374986563286,0.2598630328334091,-0.17904438664895928,-5.330658037447048
-0.22905736506235932,0.45249127544383,-0.44523122003519333,0.04771077987436907,3.689494460483812
-0.20154320512357166,-0.7034015414783376,-1.1224551933318099,-1.2557313674492403,4.420408835007867
-1.4677897664036812,-0.11390238082174736,1.430730187015886,-1.8294281719308787,0.5404397546287862
0.2641848234408287,-1.6549556919132458,0.8118723619246933,-0.4451940342472059,1.1124588300055818
0.07072951227011917,0.42895196872452246,2.3599484644830055,-1.1285812172889105,-6.365356668883013
-1.0425664989490737,-1.2483630642968733,0.7262843937030212,-0.7861978414537946,-11.666303585513674
-0.22907697807402344,-0.32956351977728915,-1.517536831047787,-1.924296251042562,3.062990641464385
-0.67449987785927,2.4570524494923545,-2.1297070963581266,-1.1386508418877106,-14.583281646930672
1.4597281580797834,1.4529958256714621,-1.205348314924164,0.2950542985312876,7.140459488111217
-0.31131767258855014,-0.8914329020695851,-0.9178660837731214,0.44064796601049044,19.560203573386126
0.8693241019009935,-0.3167896919443122,0.4903529671618733,-1.7280543057859137,24.786846216836913
1.6060543367864455,0.6782707845699585,0.7497947898778882,-0.29242117534901946,6.1637826265186675
-1.150621068988413,-0.8043424029141454,0.5070281891146561,2.664918266544796,-23.42217643318645
0.34691666699826074,-0.5780607965107879,-0.5145401324988568,1.4182744936929634,-10.38663822536995
0.35348540698426856,0.2606988124695891,-0.6373311474261498,-0.6183004655949772,10.516130454567318
-0.5022110342563146,0.1383580175890299,-1.483699841548739,-0.11762762141048133,-12.387988890736006
0.37275488045036104,-0.8237583153022484,-1.2836537119033222,0.6790235497821268,-0.3013956498379624
2.017492008572071,2.6052994880046287,-1.3482053076612008,-1.598194605719926,5.926815533462808
-1.3674439503386986,0.85436693170576,-0.5715195836295364,-0.9501605020577738,-2.6262041881707026
-1.3585213943383443,-0.43184558243252746,0.23198138010628291,0.7812356241488432,-16.7022766645931
0.906027757776554,-0.1439424196624172,-0.8248659687249662,2.4966005599964363,14.542369505062815
-1.8120546957672254,-0.48301309655957486,2.057656550331393,1.3690319054007647,-22.613208816234334
0.44626529636246676,-0.858747423926547,-2.1418456318777683,-0.40541088441292755,-9.304588168239015
-0.33516317798612894,0.2740148016656201,-0.6032541401415643,-1.6332375698397288,-7.887683532039463
0.3653814208362173,0.02159323879229694,-0.33079386202348926,-1.2647805786273718,10.751599588983861
-0.9661154429849703,0.4201639927881535,0.34771309598132116,0.41961699241812367,4.368228887620291
-0.48537388636474144,0.6423453375746946,-0.6754134630947136,0.6163908641914206,8.91980007071111
-0.11486813389357854,-0.5317799699839578,-0.0014231256877140074,-0.8030766370124351,0.8191649380569758
0.03676185081880594,0.29893098152169545,0.8204261013022532,-0.10576697420658629,-2.963544734404692
0.19071546610901707,-1.4533727174727828,0.5210762256377643,0.3104343694134532,-18.36851876031693
-0.3087843724141695,-2.040843676424946,-0.7232539089994509,-1.3677621932907826,-15.78713376068141
0.5853959356204423,-0.46913390360820884,-0.7453520527627803,0.6970368982421141,-7.601433030548269
0.7235755442121334,-0.4079872095209623,-0.3619549198295563,0.18269102329552356,11.56716194738097
0.9799622706070901,-1.7691079472156945,-0.047242068203518874,1.011234487585858,8.730497552764385
0.5794565884747336,-1.5735278667241903,-1.3443581935184596,0.12217132959355821,15.879615097934249
-0.2580825249203184,-0.48157562628826606,0.5993711219719241,0.6676104686702036,-10.55472436387776
1.757894610474812,-0.8832199671137365,-0.8437831540590908,2.7996757035820146,12.716846657950299
0.33754461666966845,1.1556369162589888,1.2106409550273745,-0.2552124170396535,0.08620400440501164
0.17373938317062704,-1.1617047056466985,0.09725711097706176,0.48978759422848456,-15.422186140070018
0.6985157256178425,-1.2296911030322641,0.6751970604608164,-0.4158791648474018,3.452154064775788
-0.7107038404907694,-1.0273441814777589,0.2488003992092257,-0.7789135478403527,-11.596611099685802
0.0656327460377791,-1.1412441198036358,1.4571593847485205,-1.715001634656636,17.47544685718288
-1.570106239116019,-1.6625366093960048,-0.7357012416440991,1.8536603844882702,1.3500630562030729
-0.9884933642061724,-0.5368169207148108,0.626147209055374,0.1557742177831848,-1.9259269270452655
0.7790666104962218,-2.1658107340776467,-0.8186023267610256,-1.3584914093175904,-11.146505161254675
0.40469043743855376,-1.906187665900421,-0.03659063201010418,-0.424747320213972,3.6914532197291643
-1.0702008546254964,0.7491637894559074,-0.7849130690216394,-0.6902680184843145,-11.649844969864287
-0.721226668978233,0.04833619309022505,-1.297969043589503,0.3096940778122888,11.23187142155672
0.6585325852135425,1.0753257465777162,-0.5273918501416326,-0.46624087606274794,0.39151935489639866
0.4056723682116025,0.801681205675205,-1.169994059377589,-0.987759970389412,-6.495701041886425
0.12610060210097884,0.694320800980542,-1.062961440128598,1.3340007805633853,9.390993189876692
3.3522572275532174,-0.11476160850875848,0.21095551591734518,0.09086247292596412,14.4880211128336
-0.6521936207816325,1.4116147663790368,-1.4038062844978376,0.25679129570180304,4.3141697118551505
0.10448319207422287,-1.6210021684830278,-0.4851947806212761,1.583497165924632,-8.188787491900467
-0.22708443490343092,0.3103828628122474,0.7715540500327563,-0.026632391960421102,-8.693064622514738
-0.8493079987426551,-0.42507105269393547,-0.57729103818289,-1.4630646009714405,-8.057509395124333
-0.21723411681263688,-0.04845339050953248,-0.5711371467847948,-0.36375165688201655,-10.072766309562743
0.4350243314309319,0.18731335608049496,0.3506968149764716,-0.9688707082646696,8.150166529373651
1.1005272925974323,0.11882141358826585,0.07474877667611228,0.9956215691226389,14.57007375705886
1.924968941981212,-0.4382115808554032,0.3938181222959367,-0.031769941775733355,7.746429210625102
-0.969002687921847,-0.18485919922102742,-0.35778836848962364,1.6942012675609281,-4.310473226641014
-0.21733603192348253,-0.7546613149219761,0.5805457754036422,-0.4269465388949204,-14.820481657181162
0.1190762549247685,-0.3191697129676413,1.5514376328969626,-1.0106713182127862,-2.314459433588066
1.8818523832773426,2.111423959471764,-0.394380927631631,-0.19368804179851595,1.706633778744406
0.2423397599885095,0.8107642402843903,-1.1817153712910262,0.26611879743821887,-6.921552529237504
0.3329936638814492,-1.1322175785237703,2.319184225554633,-0.6052666266739839,-15.734904895615049
0.24423919871921926,0.5447977636515959,-1.9131318776118833,0.9153074647317341,1.4143990504691026
1.0867512387176232,-0.5976663883148536,0.5096305023200041,-0.8176740287123268,7.014492215272603
0.14477631705414085,0.03150756187687595,-1.4614553678294275,-2.015984368819773,8.758239390550278
0.9006394375571517,0.8225236211350476,0.45552228032843695,-0.37506348038374127,6.094185737805507
-0.5808434178812599,0.6562449963366087,-0.46888138737954693,-0.7322443648921535,8.474888990729362
1.1701384252963318,1.011666051213074,-0.4337032082222213,0.10568938909295714,-10.664760102708811
1.595877052059867,-1.3283656900174854,-0.22508144385003181,-0.38174140612092605,7.555163892923364
